application_id,evidence_id,evidence_span,journey_stage,mechanism_id,mechanism_name,mapping_reason,mapping_source,mapping_confidence,alternative_mechanism_id,alternative_reason,information_gap,research_split
APP-02379,EV-e1d544377386,"Background check still processing, notiied candidate of delay.",onboarding_docs_sent,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-9aaeabbbe199,"Backgrounnd check still processing, notfied candidate of delay.",onboarding_docs_sent,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-e4ae7e4f7498,"Background check still processing, notified candidate of delay.",onboarding_docs_sent,BM-006,Friction,Evidence category 'documentation' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-a721610ad955,"Background check still processing, notified candidate of delay.",onboarding_docs_sent,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-96bb7731dbb5,any update on the background check? just want to plan around it.,onboarding_docs_sent,BM-006,Friction,Evidence category 'documentation' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-c32d33747d4a,any update on the background check? just want to plan around it.,onboarding_docs_sent,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02379,EV-92c700111fa4,"Hi there, is the delay normal? getting a little anxious aobut the timing.",onboarding_docs_sent,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02382,EV-8974070decc9,"not goiing to be able to move forward, personal reasons.",offer_extended,,,"Contradictory information is flagged, but the behavioral consequence is not explicit.",HUMAN_REVIEWED,N/A,,,Human reviewer found no supported mechanism,discovery
APP-02393,EV-e78cc5979258,"Candidate aksed about contract length/conversion path, gave what info we have.",unknown,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'job_security_concern' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-002,'Loss Aversion' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02393,EV-f3e0c8ff4dd8,I think how lonng do these contracts usually run at this client?,submitted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-02393,EV-da495bad86d8,"Candidate asked about contract length/conversion path, gave what info we have. Will circle back if anything changes.",submitted,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'job_security_concern' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-002,'Loss Aversion' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02393,EV-1cdf3535adf9,"Good afternoon, is this role likely to convert to permanent,...",client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'job_security_concern' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-002,'Loss Aversion' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02394,EV-03a325ba6d0e,just want to plan accordingly - is this start date fiirm this time?,unknown,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02394,EV-010890aa83e0,just want to plan accordingly - is this start date fiirm this time?,unknown,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-02394,EV-563b42537f78,"Start date moved again per client request, candidate updated. Will check in again in a few days.",submitted,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02394,EV-a96513631bb4,"Start date moved again per client request, candidate updated.",submitted,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02394,EV-67ccedc0ed01,just want to plan accordingly - is this start date firrm this time?,submitted,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-02394,EV-2de096530691,just want to plan accordingly - is this start date firrm this time?,submitted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
