log_id,application_id,timestamp,source_type,direction,text,word_count,response_latency_hours
LOG-014965,APP-02138,2024-06-08,recruiter_note,internal,"Routine pre-start confirmation call, no concerns.",6,44.1
LOG-014966,APP-02138,2024-06-17,candidate_message,candidate_facing,"Hello, great, see you then. Appreciate it",7,81.4
LOG-014967,APP-02138,2024-06-21,recruiter_note,internal,"FYI, candidate confirmed all onboarding steps complete.",7,60.8
LOG-014968,APP-02138,2024-06-24,candidate_message,candidate_facing,"Hi there, sounds good, tahnk you!",6,28.3
LOG-014969,APP-02138,2024-06-26,candidate_message,candidate_facing,"understood, appreciate it. Thanks!",4,35.8
LOG-014970,APP-02138,2024-06-30,candidate_message,candidate_facing,"understood, appreciate it.",3,79.3
LOG-014971,APP-02139,2024-11-29,candidate_message,candidate_facing,"Hey, thanks for claarifying that.",5,4.3
LOG-014972,APP-02139,2024-12-04,candidate_message,candidate_facing,just checking in on next steps.,6,6.1
LOG-014973,APP-02139,2024-12-05,recruiter_note,internal,"Touched base wiith candidate, nothing new to report. No action needed at ths time.",14,4.5
LOG-014974,APP-02139,2024-12-08,candidate_message,candidate_facing,"got it, will do.",4,5.4
LOG-014975,APP-02139,2024-12-13,recruiter_note,internal,"Emailed candidate an update, awaiting reply. Will follow up early next week.",12,7.9
LOG-014976,APP-02139,2024-12-20,candidate_message,candidate_facing,appreciate the quick response! Tallk soon,6,7.0
LOG-014977,APP-02139,2024-12-22,client_feedback,internal,Client signed off on candidate with no furrther comments.,9,8.0
LOG-014978,APP-02140,2024-11-07,recruiter_note,internal,"Routine pre-start confirmation call, no concerns. Nothing further to add right now.",12,2.4
LOG-014979,APP-02140,2024-11-10,recruiter_note,internal,"Standard check-in, no issues reported.",5,9.4
LOG-014980,APP-02140,2024-11-12,recruiter_note,internal,"Standard check-in, no issues reported.",5,7.7
LOG-014981,APP-02140,2024-11-16,recruiter_note,internal,"Routine pre-start confirmation call, no concerns. No action needed at this time.",12,4.7
LOG-014982,APP-02140,2024-11-19,candidate_message,candidate_facing,"Good afternoon, understood, appeciate it.",5,2.6
LOG-014983,APP-02140,2024-11-20,candidate_message,candidate_facing,"sounds good, thank you! Talk soon",6,4.6
LOG-014984,APP-02140,2024-11-25,candidate_message,candidate_facing,"great, see you then.",4,3.5
LOG-014985,APP-02140,2024-11-28,candidate_message,candidate_facing,"understood, appreciate it.",3,8.3
LOG-014986,APP-02140,2024-12-03,candidate_message,candidate_facing,"great, see you then. TY",5,7.8
LOG-014987,APP-02141,2024-11-11,candidate_message,candidate_facing,"Hello, tings came up at my current job, need a bit more time to think. Thank you",17,5.1
LOG-014988,APP-02141,2024-11-12,candidate_message,candidate_facing,"still sorting a few things internally, can I get back to you by end of week? Appreciate it",18,2.8
LOG-014989,APP-02141,2024-11-17,recruiter_note,internal,Reconfirmed interest but tone was noticeably different than last call. Nothing further to add right now.,16,3.1
LOG-014990,APP-02141,2024-11-21,recruiter_note,internal,Brief call - candidate said manager asked to speak with them again. Will follow up soon.,16,6.2
LOG-014991,APP-02141,2024-11-22,candidate_message,candidate_facing,"things came up at my currnt job, need a bit more time to think. TY",15,3.4
LOG-014992,APP-02142,2024-08-05,candidate_message,candidate_facing,"Hey, can you clarify",4,10.1
LOG-014993,APP-02142,2024-08-05,candidate_message,candidate_facing,can you clarify how many dasy onsite are expected?,9,5.2
LOG-014994,APP-02142,2024-08-10,recruiter_note,internal,"Clarified work arrangement with candidate, some confusion from job posting language. Nothing further to add right now.",17,5.3
LOG-014995,APP-02142,2024-08-13,candidate_message,candidate_facing,can you clarify how mny days onsite are expected?,9,5.8
LOG-014996,APP-02142,2024-08-13,recruiter_note,internal,"Update - clarified work arrangement with candidate, some confusion from job posting language. Keeping an eye on this one.",19,0.8
LOG-014997,APP-02142,2024-08-13,candidate_message,candidate_facing,"wait, is this fully remote or do I need to come in sometimes?",13,0.5
LOG-014998,APP-02142,2024-08-14,candidate_message,candidate_facing,"thought this was hybrid, want to make sure I undrestand the schedule. Thanks!",13,2.7
LOG-014999,APP-02142,2024-08-22,client_feedback,internal,Client provided standard feedback on candidate.,6,3.7
LOG-015000,APP-02143,2025-04-27,recruiter_note,internal,"Offer letter delyed on client side, candidate starting to ask abut it.",12,5.3
LOG-015001,APP-02143,2025-05-13,recruiter_note,internal,"Quick note - sent candidate an update on offer letter timeline, they were understanding.",14,94.5
LOG-015002,APP-02143,2025-05-20,withdrawal_statement,candidate_facing,"Hi there, The delay on the offer letter made me nervous, eded up taking another option.",16,93.5
LOG-015003,APP-02144,2025-03-21,candidate_message,candidate_facing,when do beenefits kick in exactly? Thanks!,7,11.1
LOG-015004,APP-02144,2025-03-24,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. Noted for the file.",13,9.7
LOG-015005,APP-02144,2025-03-29,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. Flagging for visibility.",12,7.9
LOG-015006,APP-02144,2025-04-06,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. Will fllow up early next week.",15,8.8
LOG-015007,APP-02144,2025-04-18,recruiter_note,internal,"Sent benefits summary to candidate again, answereed follow-up questions. No action needed at this time.",15,2.7
LOG-015008,APP-02144,2025-04-22,candidate_message,candidate_facing,want to compare benefits before I,6,5.1
LOG-015009,APP-02144,2025-05-02,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions.",9,4.6
LOG-015010,APP-02145,2024-10-24,recruiter_note,internal,Quick note - no update sent to candidate in several days - overdue for a call. Will circle back if anything changes.,22,2.6
LOG-015011,APP-02145,2024-10-31,recruiter_note,internal,"Candidate reached out asking for status, we had goone quiet on our end.",13,5.4
LOG-015012,APP-02145,2024-11-04,recruiter_note,internal,"Quick note - canndidate reached out asking for status, we had gone quiet on our end.",16,8.0
LOG-015013,APP-02145,2024-11-20,candidate_message,candidate_facing,"one more question, any news on nxet steps?",8,6.6
LOG-015014,APP-02145,2024-11-20,candidate_message,candidate_facing,"Hi there, following up again - wanted to make sure everything is sitll on track. Thank you",17,6.4
LOG-015015,APP-02146,2025-01-11,recruiter_note,internal,"Discussed candidate's family situation briefly, offered flexibility on start date.",10,3.8
LOG-015016,APP-02146,2025-01-16,recruiter_note,internal,"Candidate cited family/relocation issue, did not go into detail.",9,9.0
LOG-015017,APP-02146,2025-02-19,recruiter_note,internal,"Quick note - candidate cited family/relocation issue, did not go into detail. Keeping an eye on this one.",18,7.1
LOG-015018,APP-02147,2024-04-19,candidate_message,candidate_facing,"haven't seen anything in my inbox, wanted to fololw up.",10,5.4
LOG-015019,APP-02147,2024-04-26,recruiter_note,internal,"Sent candidate an update on offer letter timeline, they weer understanding. Keeping an eye on this one.",17,75.8
LOG-015020,APP-02147,2024-04-30,recruiter_note,internal,"Sent candidtae an update on offer letter timeline, they were understanding.",11,65.6
LOG-015021,APP-02147,2024-05-04,candidate_message,candidate_facing,"still waiting on the paperwork, just to double check, just making sure nothing got lost. Thank you",17,62.0
LOG-015022,APP-02147,2024-05-17,recruiter_note,internal,Client running behind on offer letter generation. Kept cndidate updated.,10,65.4
LOG-015023,APP-02147,2024-05-31,recruiter_note,internal,"Per today's call, client running behind on offer letter generation. Kept candidate updated.",13,66.1
LOG-015024,APP-02147,2024-06-03,candidate_message,candidate_facing,"still waiitng on the paperwork, not sure if this matters but just making sure nothing got lost.",17,79.1
LOG-015025,APP-02148,2025-04-12,candidate_message,candidate_facing,"sounds good, thank you!",4,3.1
LOG-015026,APP-02148,2025-04-13,candidate_message,candidate_facing,"Hi there, understood, appreciate it.",5,6.1
LOG-015027,APP-02148,2025-04-14,interview_note,internal,"Interview completed, feedback pending from client. Will check in again in a few days.",14,2.8
LOG-015028,APP-02148,2025-04-21,recruiter_note,internal,"Standard check-in, no issues reported. Noetd for the file.",9,8.6
LOG-015029,APP-02148,2025-04-28,candidate_message,candidate_facing,"perfect, thanks for confirming.",4,8.2
LOG-015030,APP-02149,2024-04-21,candidate_message,candidate_facing,"Hey, perfect, thanks for confirming.",5,2.1
LOG-015031,APP-02149,2024-04-24,candidate_message,candidate_facing,"perfect, thanks for confirming.",4,71.6
LOG-015032,APP-02149,2024-04-27,candidate_message,candidate_facing,"perfect, thanks for confirming. Talk soon",6,57.0
LOG-015033,APP-02149,2024-05-09,recruiter_note,internal,"Standard check-in, no issues reported.",5,50.0
LOG-015034,APP-02149,2024-05-14,candidate_message,candidate_facing,"understood, appreciate it.",3,92.3
LOG-015035,APP-02149,2024-05-26,recruiter_note,internal,"Routine pre-start confirmation call, no concerns.",6,52.7
LOG-015036,APP-02150,2025-03-22,candidate_message,candidate_facing,any updatte on the background check? jsut want to plan around it.,12,4.0
LOG-015037,APP-02150,2025-03-24,candidate_message,candidate_facing,any update on the background check? just wat to plan around it.,12,31.1
LOG-015038,APP-02150,2025-03-28,candidate_message,candidate_facing,"Hey, any update on the background check? just want to plan aronud it.",13,74.2
LOG-015039,APP-02150,2025-03-31,candidate_message,candidate_facing,"Hi there, any update on the background check? just want to plan arouund it.",14,37.6
LOG-015040,APP-02151,2025-03-30,interview_note,internal,Debriefed with hiring manaer aftter interview - feedback to follow. Keeping an eye on this one.,16,6.5
LOG-015041,APP-02151,2025-04-10,candidate_message,candidate_facing,"so excited about thsi opportunity, thank you!",7,3.6
LOG-015042,APP-02151,2025-05-12,recruiter_note,internal,Candidate expressed strong enthusiasm during call. Will check in again in a few days.,14,8.0
LOG-015043,APP-02152,2024-04-23,candidate_message,candidate_facing,"Hi, is this rolle likely to convert to permanent, or stay contract long term?",14,9.3
LOG-015044,APP-02152,2024-04-23,candidate_message,candidate_facing,"is this role likely to convert to permanent, or stay cntract long term?",13,9.5
LOG-015045,APP-02152,2024-04-26,candidate_message,candidate_facing,not 100% sure but how long do these contraacts usually run at this client?,14,8.6
LOG-015046,APP-02152,2024-05-10,recruiter_note,internal,Discussed typpical assignment duration at this client wiith candidate. Will check in aain in a few days.,17,5.2
LOG-015047,APP-02152,2024-05-11,candidate_message,candidate_facing,"is this role likely to convert to permanent, or stay contract long term? Tahnks",14,3.0
LOG-015048,APP-02152,2024-05-23,candidate_message,candidate_facing,"is this role likley to convert to permanent, or stay contract long term?",13,7.0
LOG-015049,APP-02153,2025-01-07,recruiter_note,internal,"Sent benefits summary to caniddate again, answered follow-up questions.",9,5.0
LOG-015050,APP-02153,2025-01-22,candidate_message,candidate_facing,"still not totally clear on the health insurance options, can you sennd details again?",14,9.4
LOG-015051,APP-02153,2025-01-24,recruiter_note,internal,"Sent benefits smumary to candidate again, answwered follow-up questions.",9,6.0
LOG-015052,APP-02153,2025-02-01,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. No action needed at this time.",15,7.8
LOG-015053,APP-02153,2025-02-02,decline_statement,candidate_facing,"Hi there, The benefits package isn't quite enough for my family's needs, have to pass. thx",16,4.2
LOG-015054,APP-02154,2024-03-02,candidate_message,candidate_facing,"Hi there, thought this was hybrid, want to make sure I understand the schedule.",14,5.8
LOG-015055,APP-02154,2024-03-02,recruiter_note,internal,"Clarified work arrangement with candidate, some confusion from job posting language.",11,6.8
LOG-015056,APP-02154,2024-03-05,interview_note,internal,"Candidate completed interview loop, no major concerns flagged so far. Noted for the file.",14,5.5
